ndb_no,nrfi,long_name,manufacturer,serving_size,serving_size_uom,household_serving_size,household_serving_size_uom,energy_per_serving,energy_per_serving_uom
45288529,0.0190319493413,SMOKED SAUSAGES,Target Stores,56.0,g,5.0,LINKS,160.159988403,kcal
45288530,0.100125223398,MINI CHEESEBURGERS,Target Stores,113.0,g,2.0,SANDWICHES,329.960021973,kcal
45288531,0.418675214052,WAFFLES,Target Stores,70.0,g,2.0,WAFFLES,149.800003052,kcal
45288532,0.257855474949,WAFFLES,Target Stores,70.0,g,2.0,WAFFLES,140.0,kcal
45288533,-0.0626172199845,FAT FREE FROZEN YOGURT,Target Stores,65.0,g,0.5,cup,89.6999969482,kcal
45288534,-0.0117647061124,EXTRA VIRGIN OLIVE OIL,Target Stores,15.0,ml,1.0,Tbsp,120.0,kcal
45288535,-0.00583333335817,TARTAR SAUCE,Target Stores,30.0,ml,2.0,Tbsp,60.0,kcal
45288536,-0.10623755306,FROSTED SUGAR COOKIES,Target Stores,38.0,g,1.0,COOKIE,159.979995728,kcal
45288537,-0.00289855082519,SWEET & SPICY BARBECUE SAUCE,Target Stores,37.0,g,2.0,Tbsp,69.9300003052,kcal
45288538,-11.055478096,RANCH DRESSING,Target Stores,30.0,ml,2.0,Tbsp,129.899993896,kcal
45288540,-0.260851830244,DEMI FRENCH BREAD,Target Stores,57.0,g,2.75,INCH SLICE,140.220001221,kcal
45288541,0.0693730860949,WHEAT DEMI FRENCH BREAD,Target Stores,57.0,g,2.75,INCH SLICE,129.959991455,kcal
45288542,inf,LIQUID WATER ENHANCER,Target Stores,2.0,ml,1.0,tsp,0.0,kcal
45288543,0.269610375166,CHEESE-FILLED BREADSTICKS STUFFED WITH MOZZARELLA CHEESE & TOPPED WITH CRUSHED GARLIC SPREAD,Target Stores,65.0,g,1.0,BREADSTICKS,180.050003052,kcal
45288544,,ENERGY TROPICAL LIQUID WATER ENHANCER,Target Stores,2.0,ml,0.5,tsp,0.0,kcal
45288545,0.206849187613,TURKEY AVOCADO CLUB SANDWICH,Target Stores,218.0,g,1.0,SANDWICH,540.640014648,kcal
45288547,0.125879362226,90 SECOND RICE CHICKEN-FLAVORED WHOLE GRAIN BLEND,Target Stores,150.0,g,1.0,cup,280.5,kcal
45288549,0.158694148064,FIVE CHEESE TEXAS TOAST,Target Stores,46.0,g,1.0,SLICE,149.960006714,kcal
45288550,-0.127666667104,BUTTERSCOTCH DISCS HARD CANDY,Target Stores,18.0,g,3.0,PIECES,70.0200042725,kcal
45288551,3.9578769207,CRINKLE-CUT CARROTS,Target Stores,85.0,g,2.0,cup,29.75,kcal
45288552,0.0810186713934,CORNBREAD MINI LOAVES,Target Stores,57.0,g,1.0,LOAF,149.910003662,kcal
45288554,-0.0886452198029,90 SECOND RICE LONG GRAIN & WILD,Target Stores,150.0,g,1.0,cup,270.0,kcal
45288555,-0.0694329887629,CANDY,Target Stores,36.0,g,4.0,PIECES,150.119995117,kcal
45288556,0.163968622684,WHITE SANDWICH BREAD,Target Stores,27.0,g,1.0,SLICE,69.9300003052,kcal
45288564,-0.0711159780622,100% APPLE JUICE FROM CONCENTRATE,Target Stores,296.0,ml,10.0,OZA,139.119995117,kcal
45288569,0.519392609596,BABY LIMA BEANS,Target Stores,83.0,g,1.0,cup,110.390007019,kcal
45288573,0.456782668829,MINI CORN COBS,Target Stores,85.0,g,1.0,COB,79.9000015259,kcal
45288574,,LIQUID WATER ENHANCER,Target Stores,2.0,ml,1.0,tsp,0.0,kcal
45288575,0.216833114624,ITALIAN-STYLE SANDWICH,Target Stores,198.0,g,1.0,SANDWICH,530.640014648,kcal
45288578,,ENERGY LIQUID WATER ENHANCER,Target Stores,2.0,ml,1.0,tsp,0.0,kcal
45288579,0.623263180256,ROASTED GARLIC PARMESAN PASTA SAUCE,Target Stores,127.0,g,0.5,cup,69.8499984741,kcal
45288580,-0.251197427511,GARLIC BREAD,Target Stores,57.0,g,0.20000000298,LOAF,180.120010376,kcal
45288582,-0.371102303267,WHOLE GRAIN BLEND WITH LENTILS & QUINOA,Target Stores,150.0,g,1.0,cup,259.5,kcal
45288584,-0.408689856529,SPICY DILL PICKLE CHIPS,Target Stores,32.0,g,3.0,PIECES,70.0800018311,kcal
45288586,0.110652953386,GROUND BEEF SIRLOIN,Target Stores,112.0,g,4.0,ONZ,200.479995728,kcal
45288597,0.0551620908082,SUGAR COOKIES,Target Stores,25.0,g,1.0,COOKIE,120.000007629,kcal
45288599,-0.151118904352,FROSTED SUGAR COOKIES,Target Stores,38.0,g,1.0,COOKIE,159.979995728,kcal
45288613,-0.0899676382542,COTTON CANDY MINI CUPCAKES,Target Stores,71.0,g,3.0,CUPCAKES,300.329986572,kcal
45288616,-0.165054917336,TAVERN-STYLE STEAKHOUSE SEASONED BEEF PATTIES,Target Stores,149.0,g,1.0,PATTY,369.519989014,kcal
45288618,0.353358447552,ROTISSERIE SEASONED CHICKEN BREAST,Target Stores,56.0,g,2.0,ONZ,59.9200019836,kcal
45288619,-0.12788079679,MINI BROWNIES WITH FROSTING,Target Stores,50.0,g,2.0,BROWNIES,230.0,kcal
45288621,-0.0107113905251,TRAIL MIX,Target Stores,35.0,g,0.25,cup,179.899993896,kcal
45288622,-0.492386698723,SANDWICH CRACKERS,Target Stores,35.0,g,1.0,PACKAGE (6 CRACKERS),179.899993896,kcal
45288623,0.797256827354,SPRINGTIME SHAPES MIXED FRUIT SNACKS,Target Stores,23.0,g,1.0,POUCH,69.9199981689,kcal
45288624,-0.026417484507,SLIDERS MINI BEEF PATTIES,Target Stores,112.0,g,2.0,PATTIES,280.0,kcal
45288625,-0.0449571833014,MINI FROSTED SUGAR COOKIES,Target Stores,30.0,g,2.0,COOKIES,129.899993896,kcal
45288626,0.167423158884,WHITE SANDWICH BREAD,Target Stores,26.0,g,1.0,SLICE,69.9400024414,kcal
45288628,0.459735929966,CHUNK LIGHT TUNA IN WATER,Target Stores,56.0,g,0.25,"CUP, DRAINED | ABOUT",44.7999992371,kcal
45288630,0.354763329029,WHEAT SANDWICH BREAD,Target Stores,41.0,g,2.0,SLICES,100.040000916,kcal
45288636,0.238618180156,WHEAT SANDWICH BREAD,Target Stores,26.0,g,1.0,SLICE,69.9400024414,kcal
45288747,-0.102312602103,INSTANT BOUILLON,"Meijer, Inc.",3.5,g,1.0,tsp,5.0049996376,kcal
45288789,-0.0962054133415,ORGANIC GRASS-FED GROUND BEEF,"Wal-Mart Stores, Inc.",112.0,g,4.0,ONZ,239.680007935,kcal
45288791,0.171840235591,FULLY COOKED TURKEY MEATBALLS,"Wal-Mart Stores, Inc.",85.0,g,6.0,MEATBALLS,149.600006104,kcal
45288820,0.167128369212,PRETZEL HOAGIE ROLLS,Target Stores,82.0,g,1.0,ROLL,259.940002441,kcal
45288826,-0.0392072200775,PARTY SIZE CLASSIC HUMMUS,"Wal-Mart Stores, Inc.",28.0,g,2.0,Tbsp,70.0,kcal
45288839,0.0261164717376,THE CUPCAKE,"Wal-Mart Stores, Inc.",125.0,g,1.0,PIECE,480.0,kcal
45288870,0.310724318027,BEEF CHUCK ROAST,"Wal-Mart Stores, Inc.",113.0,g,4.0,ONZ,150.290008545,kcal
45288877,-0.241817429662,ICED TEA,"Wal-Mart Stores, Inc.",500.0,ml,1.0,BOTTLE,110.0,kcal
45288916,0.207864627242,GRASS-FED GROUND BEEF,"Wal-Mart Stores, Inc.",113.0,g,4.0,ONZ,239.5599823,kcal
45288920,0.301149398088,GRASS-FED BEEF NEW YORK STRIP STEAK,"Wal-Mart Stores, Inc.",113.0,g,4.0,ONZ,150.290008545,kcal
45289019,-0.0887575522065,ASIAN GINGER SESAME DRESSING & MARINADE,"Wal-Mart Stores, Inc.",30.0,ml,2.0,Tbsp,99.8999938965,kcal
45289024,0.0279148928821,TORTILLA STRIPS,"Wal-Mart Stores, Inc.",7.0,g,2.0,Tbsp,35.0,kcal
45289060,inf,DIET GREEN TEA,"Wal-Mart Stores, Inc.",500.0,ml,1.0,BOTTLE,0.0,kcal
45289071,0.114143647254,SPINACH & SUNDRIED TOMATO STUFFED PORT CAPS,"Wal-Mart Stores, Inc.",128.0,g,1.0,STUFFED MUSHROOM,130.559997559,kcal
45289074,-0.14131462574,PARTY SIZE ROASTED RED PEPPER HUMMUS,"Wal-Mart Stores, Inc.",28.0,g,2.0,Tbsp,59.9200019836,kcal
45289243,-0.0171939209104,WHOLE GRAIN CHICKEN BREAST NUGGETS,"Meijer, Inc.",79.0,g,4.0,PIECES,180.119995117,kcal
45289267,-0.0573220402002,RESTAURANT STYLE CHICKEN DIPPING SAUCE,"Wal-Mart Stores, Inc.",29.0,g,2.0,Tbsp,140.069992065,kcal
45289287,0.125926882029,"CHARRO BEANS IN A SWEET, SMOKY FLAVORED SAUCE","Wal-Mart Stores, Inc.",130.0,g,0.5,cup,119.599998474,kcal
45289310,-0.180303022265,DIPPING SAUCE,"Wal-Mart Stores, Inc.",33.0,g,2.0,Tbsp,50.1599998474,kcal
45289317,,BORRACHO BEANS,"Wal-Mart Stores, Inc.",130.0,g,0.5,cup,119.599998474,kcal
45289327,-0.0438754744828,ONION POPPY SEED BUNS,"Wal-Mart Stores, Inc.",60.0,g,1.0,BUN,160.200012207,kcal
45289354,,WING SAUCE,"Wal-Mart Stores, Inc.",16.0,g,1.0,Tbsp,24.9599990845,kcal
45289362,0.0955978035927,MEDIUM WING SAUCE,"Wal-Mart Stores, Inc.",15.0,g,1.0,Tbsp,19.9500007629,kcal
45289365,-0.538971424103,DIPPING SAUCE,"Wal-Mart Stores, Inc.",36.0,g,2.0,Tbsp,69.8400039673,kcal
45289376,,CARIBBEAN JERK WING SAUCE,"Wal-Mart Stores, Inc.",18.0,g,1.0,Tbsp,34.9200019836,kcal
45289394,-0.347209960222,SWEET & SPICY BARBECUE SAUCE,"Wal-Mart Stores, Inc.",38.0,g,2.0,Tbsp,69.9199981689,kcal
45289451,0.255984693766,PRETZEL HAMBURGER BUNS,"Meijer, Inc.",85.0,g,1.0,BUN,260.100006104,kcal
45289452,0.227559521794,"GRILLED CHICKEN BREAST STRIPS, BONELESS SKINLESS WITH RIB, MEAT, SAVORY SEASONED","Meijer, Inc.",84.0,g,3.0,ONZ,110.039993286,kcal
45289453,-0.141079887748,CHICKEN BREAST NUGGETS,"Meijer, Inc.",90.0,g,5.0,PIECES,219.600006104,kcal
45289515,0.20056642592,CHICKEN BREASTS,Target Stores,112.0,g,4.0,ONZ,119.840003967,kcal
45289516,,GRAPEFRUIT SPARKLING WATER,Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289520,0.0347910821438,"DARK CHOCOLATE & MILK CHOCOLATE, SEA SALT BARK",Target Stores,34.0,g,1.0,PACKAGE,179.86000061,kcal
45289521,-0.128059864044,FULLY COOKED CHICKEN WINGS,Target Stores,84.0,g,3.0,ONZ,189.839996338,kcal
45289524,,UNSWEETENED SPARKLING WATER,Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289525,,SPARKLING WATER,Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289527,,SPARKLING WATER,Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289532,0.276685893536,DHA OMEGA-3† ORGANIC WHOLE MILK,Target Stores,240.0,ml,1.0,cup,148.800003052,kcal
45289533,,UNSWEETENED SPARKLING WATER,Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289534,,"RASPBERRY, BLACKBERRY SPARKLING WATER",Target Stores,355.0,ml,1.0,CAN,0.0,kcal
45289535,0.194797232747,OVEN ROASTED TURKEY BREAST,Target Stores,56.0,g,2.0,ONZ,59.9200019836,kcal
45289537,-0.0940998122096,SNACK BITES SAUSAGE,Target Stores,30.0,g,6.0,PIECES,120.0,kcal
45289538,0.0238519031554,TURKEY SNACK STICKS,Target Stores,14.0,g,1.0,STICK,35.0,kcal
45289560,0.206666767597,LOWFAT YOGURT,"Meijer, Inc.",170.0,g,6.0,ONZ,149.600006104,kcal
45289615,-0.0722946003079,CHOCOLATE CHIP COOKIE SANDWICH,"Wal-Mart Stores, Inc.",31.0,g,0.165999993682,COOKIE,169.880004883,kcal
45289616,-0.875016391277,ORIGINAL POTATO CHIPS,"Wal-Mart Stores, Inc.",28.0,g,18.0,CHIPS) | (ABOUT,150.080001831,kcal
45289621,-1.86503338814,BOWLZ TORTILLA CHIP DIPPERS,"Wal-Mart Stores, Inc.",28.0,g,7.0,CHIPS) | (ABOUT,140.0,kcal
45289630,-0.244493201375,ORGANIC KOSHER BABY DILLS,"Meijer, Inc.",28.0,g,1.0,PICKLE | ABOUT,5.03999996185,kcal
45289631,0.0441728383303,PITTED PRUNES,"Meijer, Inc.",40.0,g,0.25,cup,100.0,kcal
45289641,0.0504675768316,BARBECUE POTATO CHIPS,"Wal-Mart Stores, Inc.",28.0,g,24.0,CHIPS) | (ABOUT,150.080001831,kcal
45289789,-0.118492618203,ORGANIC BREAD & BUTTER CHIPS,"Meijer, Inc.",28.0,g,5.0,CHIPS | ABOUT,29.9600009918,kcal
45289790,-0.0757838338614,ORGANIC KOSHER DILL SPEARS,"Meijer, Inc.",28.0,g,1.0,SPEAR | ABOUT,5.03999996185,kcal
45289791,-0.0133477635682,KOSHER HAMBURGER DILL CHIPS,"Meijer, Inc.",28.0,g,5.0,CHIPS | ABOUT,5.03999996185,kcal
45289792,-0.00598065089434,KOSHER DILL SANDWICH SLICES,"Meijer, Inc.",28.0,g,1.0,SLICE | ABOUT,5.03999996185,kcal
45290074,0.455979436636,NONFAT INSTANT DRY MILK,"Meijer, Inc.",23.0,g,0.25,POUCH DRY MILK (MAKES 1 CUP PREPARED),80.0400009155,kcal
45290075,0.311165481806,INSTANT DRY MILK,"Meijer, Inc.",23.0,g,1.0,"CUP PREPARED) | DRY MILK, (MAKES",80.0400009155,kcal
45290076,0.454686284065,INSTANT DRY NONFAT MILK,"Meijer, Inc.",23.0,g,1.0,CUP PREPARED) | DRY MILK (MAKES,80.0400009155,kcal
45290087,-0.364808917046,SODA,"Wal-Mart Stores, Inc.",360.0,ml,12.0,OZA,169.199996948,kcal
45290089,-0.0450489521027,COOKIES,Target Stores,28.0,g,2.0,COOKIES,140.0,kcal
45290166,-0.193535357714,GINGER ALE,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,138.449996948,kcal
45290207,-0.164833515882,ROOT BEER,"Wal-Mart Stores, Inc.",240.0,ml,8.0,OZA,120.0,kcal
45290212,-inf,ONION POPPY SEED ROLLS,"Wal-Mart Stores, Inc.",36.0,g,1.0,ROLL,100.080001831,kcal
45290215,0.0295166186988,TAKE & BAKE CIABATTA BREAD,Target Stores,56.0,g,2.0,ONZ,140.0,kcal
45290216,-0.350509077311,APPLE SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,191.700012207,kcal
45290238,0.185085326433,CHICKEN BREAST STRIP,"Wal-Mart Stores, Inc.",112.0,g,4.0,ONZ,229.599990845,kcal
45290240,0.204533517361,PRIME RIB STEAK BEEF PATTIES,Target Stores,227.0,g,1.0,PATTY,519.83001709,kcal
45290250,0.0492047481239,ROSEMARY FOCACCIA,"Wal-Mart Stores, Inc.",96.0,g,1.0,FOCACCIA,299.519989014,kcal
45290313,,PINEAPPLE SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,181.050003052,kcal
45290314,-0.18165487051,CREAM SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,181.050003052,kcal
45290327,-0.0933333337307,PEACH SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,191.700012207,kcal
45290335,0.0790245458484,BALSAMIC VINEGAR FOCACCIA,"Wal-Mart Stores, Inc.",57.0,g,0.166700005531,LOAF,140.220001221,kcal
45290342,-0.399636685848,APPLE SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,191.700012207,kcal
45290357,-0.392809569836,ROOT BEER,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,181.050003052,kcal
45290360,0.0276470966637,PRETZEL SLIDER BUNS,Target Stores,35.0,g,1.0,BUN,109.900001526,kcal
45290499,-0.0183271691203,FROSTING,"Wal-Mart Stores, Inc.",33.0,g,2.0,Tbsp,130.020004272,kcal
45290506,0.191308453679,ORGANIC TAKE & BAKE BAGUETTES,Target Stores,56.0,g,2.0,ONZ,140.0,kcal
45290572,-0.432268857956,CARAMEL SYRUP,"Wal-Mart Stores, Inc.",40.0,g,2.0,Tbsp,110.0,kcal
45290576,-0.215938612819,THE CUPCAKE,"Wal-Mart Stores, Inc.",125.0,g,1.0,PIECE,490.0,kcal
45290660,0.0,STRAWBERRY SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,191.700012207,kcal
45290688,-0.141959220171,BARBECUE SAUCE,"Wal-Mart Stores, Inc.",36.0,g,2.0,Tbsp,50.0400009155,kcal
45290702,-0.100854299963,NATURAL WALNUT,"Wal-Mart Stores, Inc.",28.0,g,0.25,CUP | ABOUT,180.039993286,kcal
45290713,-0.364528715611,MINI CHOCOLATE CUPCAKES WITH BUTTERCREME ICING,"Wal-Mart Stores, Inc.",71.0,g,3.0,CUPCAKES,279.739990234,kcal
45290736,-0.0506684184074,ORGANIC SPROUT WHEAT BREAD,"Wal-Mart Stores, Inc.",32.0,g,1.0,SLICE,80.0,kcal
45290741,-0.31120762229,JALAPENO & PEPPER JACK BEEF PATTIES,Target Stores,149.0,g,1.0,PATTY,390.379974365,kcal
45290747,0.150156140327,BRIOCHE SLIDER ROLLS,"Wal-Mart Stores, Inc.",40.0,g,1.0,SLIDER,120.0,kcal
45290758,0.228208452463,ORGANIC TAKE & BAKE MULTIGRAIN CIABATTA ROLLS,Target Stores,56.0,g,2.0,ONZ,140.0,kcal
45290759,-0.00293948780745,ICE CREAM CUPS,"Wal-Mart Stores, Inc.",5.0,g,1.0,CAKE CUP,20.0,kcal
45290760,-0.132768899202,WAFFLE BOWLS,"Wal-Mart Stores, Inc.",23.0,g,1.0,BOWL,89.9300003052,kcal
45290761,1.2929008007,FLAVORED CARROT JUICE BEVERAGE BLEND,"Wal-Mart Stores, Inc.",240.0,ml,8.0,OZA,69.5999984741,kcal
45290762,-0.226946145296,ORGANIC LEMONADE,"Wal-Mart Stores, Inc.",240.0,ml,8.0,OZA,129.600006104,kcal
45290763,1.171454072,JUICE BEVERAGE BLEND FROM CONCENTRATE,"Wal-Mart Stores, Inc.",240.0,ml,8.0,OZA,69.5999984741,kcal
45290764,0.0905106142163,MOZZARELLA STRING CHEESE,"Wal-Mart Stores, Inc.",28.0,g,1.0,STICK,80.0799942017,kcal
45290765,0.185507163405,WAFFLE CONES,"Wal-Mart Stores, Inc.",21.0,g,1.0,CONE,80.0100021362,kcal
45290789,-0.191602677107,SEASONAL SPRINKLES,"Wal-Mart Stores, Inc.",5.0,g,1.0,tsp,25.0,kcal
45290790,-0.411454796791,JUMBO ICE CREAM CUPS,"Wal-Mart Stores, Inc.",8.0,g,1.0,CAKE CUP,30.0,kcal
45290939,0.0416817478836,ORIGINAL BARBECUE SAUCE,"Wal-Mart Stores, Inc.",36.0,g,2.0,Tbsp,50.0400009155,kcal
45290952,-0.838311076164,BARBECUE SAUCE,"Wal-Mart Stores, Inc.",36.0,g,2.0,Tbsp,60.1199989319,kcal
45290966,0.00145941809751,FROSTING,"Wal-Mart Stores, Inc.",33.0,g,2.0,Tbsp,139.919998169,kcal
45290976,-0.147733330727,SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,170.399993896,kcal
45290981,-0.276604294777,SODA,"Wal-Mart Stores, Inc.",355.0,ml,12.0,OZA,191.700012207,kcal
45290996,0.16694688797,ORGANIC SEED BLEND BREAD,"Wal-Mart Stores, Inc.",40.0,g,1.0,SLICE,100.0,kcal
45291086,-0.978947341442,MEDIUM RAINBOW SPRINKLES,"Wal-Mart Stores, Inc.",6.0,g,1.0,tsp,30.0,kcal
45291138,0.129833832383,SANDWICHES,"Meijer, Inc.",112.0,g,2.0,SANDWICHES,420.0,kcal
45291139,0.015868710354,PB&J SANDWICHES,"Meijer, Inc.",112.0,g,2.0,SANDWICHES,409.920013428,kcal
45291426,-0.221475630999,HARD CANDY MIX,"Wal-Mart Stores, Inc.",16.0,g,3.0,PIECES,60.0,kcal
45291427,-0.216511398554,TOMATO KETCHUP,"Wal-Mart Stores, Inc.",17.0,g,1.0,Tbsp,20.0599994659,kcal
45291428,-0.208895400167,STARLIGHT MINTS HARD CANDY,"Wal-Mart Stores, Inc.",15.0,g,3.0,PIECES,60.0,kcal
45291450,-0.0805398598313,SOFT PUFFS CANDY,"Wal-Mart Stores, Inc.",15.0,g,3.0,PIECES,60.0,kcal
45291643,0.269274383783,WHOLE MILK GREEK YOGURT,"Meijer, Inc.",170.0,g,3.0,cup,180.199996948,kcal
45291886,-0.726634144783,RINGS CHEWY CANDY,"Wal-Mart Stores, Inc.",33.0,g,4.0,PIECES,109.88999939,kcal
45291929,0.150915890932,MIXED NUTS WITH PEANUTS,"Meijer, Inc.",30.0,g,1.0,cup,170.100006104,kcal
45291930,0.0533321611583,RAW PECANS PIECES,"Meijer, Inc.",30.0,g,1.0,cup,210.0,kcal
45291931,0.100402578712,ROASTED ALMONDS,"Meijer, Inc.",28.0,g,1.0,cup,169.960006714,kcal
45291932,0.0883318707347,BLANCHED ALMONDS,"Meijer, Inc.",28.0,g,0.25,cup,169.960006714,kcal
45291933,0.0421497486532,ROASTED CASHEWS,"Meijer, Inc.",30.0,g,18.0,KERNELS,180.0,kcal
45291934,0.0594339258969,DELUXE MIXED NUTS,"Meijer, Inc.",30.0,g,1.0,cup,180.0,kcal
45291935,-0.0546197108924,WAVY POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS) | (ABOUT,150.080001831,kcal
45291936,0.120752304792,BLANCHED ALMONDS SLICED,"Meijer, Inc.",28.0,g,0.330000013113,cup,159.880004883,kcal
45291937,-0.0100097600371,PIE CRUSTS,"Meijer, Inc.",18.0,g,0.125,CRUST,79.9199981689,kcal
45291938,0.0962330177426,BLANCHED ROASTED PEANUTS,"Meijer, Inc.",28.0,g,1.0,cup,159.880004883,kcal
45291939,-0.0230573769659,ROASTED PECANS WITH SEA SALT,"Meijer, Inc.",28.0,g,19.0,PIECES,199.919998169,kcal
45291940,0.0960553362966,SHELLED RAW ALMONDS,"Meijer, Inc.",28.0,g,0.25,cup,159.880004883,kcal
45291941,0.0354680679739,RAW BRAZIL NUTS,"Meijer, Inc.",30.0,g,6.0,KERNELS,200.100006104,kcal
45291942,-0.0195575822145,CHOPPED RAW WALNUTS,"Meijer, Inc.",30.0,g,0.25,cup,200.100006104,kcal
45291943,-0.00467281322926,ROASTED CASHEWS,"Meijer, Inc.",30.0,g,18.0,KERNELS,180.0,kcal
45291944,-0.0814078524709,SHELLED RAW ALMONDS,"Meijer, Inc.",28.0,g,1.0,cup,159.880004883,kcal
45291945,-0.187883526087,RAW CASHEWS,"Meijer, Inc.",30.0,g,18.0,KERNELS,170.100006104,kcal
45291946,-0.107161618769,ROASTED ALMONDS WITH SEA SALT,"Meijer, Inc.",28.0,g,0.25,cup,169.960006714,kcal
45291947,-0.3277810812,RAW PECANS,"Meijer, Inc.",28.0,g,19.0,Pieces,190.119995117,kcal
45291948,-0.155890643597,ROASTED CASHEWS,"Meijer, Inc.",30.0,g,18.0,KERNELS,180.0,kcal
45291949,-0.304284781218,DEEP DISH PIE CRUSTS,"Meijer, Inc.",21.0,g,0.125,CRUST,90.0899963379,kcal
45291950,-0.0953000038862,ROASTED ALMONDS,"Meijer, Inc.",28.0,g,1.0,cup,169.960006714,kcal
45291951,-0.192090436816,KETTLE ROASTED PEANUTS,"Meijer, Inc.",28.0,g,0.25,cup,169.960006714,kcal
45291952,-0.109260477126,REDSKIN ROASTED PEANUTS,"Meijer, Inc.",28.0,g,1.0,cup,159.880004883,kcal
45291953,-0.227578148246,RAW WALNUTS HALVES & PIECES,"Meijer, Inc.",34.0,g,1.0,cup,219.979995728,kcal
45291954,-0.132655009627,SPANISH ROASTED PEANUTS,"Meijer, Inc.",30.0,g,1.0,cup,170.100006104,kcal
45292053,-0.0758256241679,100% WHOLE WHEAT ENGLISH MUFFINS,"Meijer, Inc.",57.0,g,1.0,MUFFIN,120.269996643,kcal
45292057,-0.0797969847918,FUN NUGGETS,"Meijer, Inc.",78.0,g,4.0,PIECES,190.320007324,kcal
45292058,0.0414192043245,CHICKEN TENDERS,"Meijer, Inc.",88.0,g,5.0,PIECES,220.0,kcal
45292059,0.0946538448334,BREADED CHICKEN PATTIES,"Meijer, Inc.",76.0,g,1.0,PIECE,199.880004883,kcal
45292137,0.0315289795399,SUGAR CONES,"Wal-Mart Stores, Inc.",15.0,g,1.0,CONE,60.0,kcal
45292143,-0.0806748792529,CIABATTA BREAD,"Wal-Mart Stores, Inc.",57.0,g,0.166999995708,BREAD,129.959991455,kcal
45292164,-0.199675321579,CAPPUCCINO MIX CARAMEL,"Wal-Mart Stores, Inc.",15.0,g,1.0,SINGLE SERVE CUP,70.0500030518,kcal
45292179,-0.0358816459775,CAPPUCCINO MIX,"Wal-Mart Stores, Inc.",15.0,g,1.0,SINGLE SERVE CUP,70.0500030518,kcal
45292297,,DARK CHOCOLATE COVERED ALMONDS,"Wal-Mart Stores, Inc.",40.0,g,10.0,PIECES | ABOUT,220.0,kcal
45292331,-0.157312259078,HORSERADISH SAUCE,"Wal-Mart Stores, Inc.",5.0,g,1.0,tsp,20.0,kcal
45292332,1.38084685802,DICED PEACHES IN 100% JUICE,"Wal-Mart Stores, Inc.",113.0,g,1.0,BOWL,70.0599975586,kcal
45292333,-0.09594694525,COFFEE CREAMER,"Wal-Mart Stores, Inc.",12.0,g,4.0,tsp,60.0,kcal
45292334,-0.101443514228,COFFEE CREAMER,"Wal-Mart Stores, Inc.",12.0,g,4.0,tsp,60.0,kcal
45292335,-0.340180724859,COFFEE CREAMER HAZELNUT,"Wal-Mart Stores, Inc.",12.0,g,4.0,tsp,60.0,kcal
45292336,-0.0574367567897,COFFEE CREAMER,"Wal-Mart Stores, Inc.",5.0,g,1.0,Tbsp,30.0,kcal
45292377,-0.419001787901,SOFT PUFFS CANDY,"Wal-Mart Stores, Inc.",32.0,g,6.0,PIECES,120.0,kcal
45292381,0.109979808331,MILK CHOCOLATE PEANUT BUTTER PEANUTS,"Wal-Mart Stores, Inc.",40.0,g,8.0,PIECES | ABOUT,220.0,kcal
45292424,-0.168666660786,SOFT PUFFS CANDY,"Wal-Mart Stores, Inc.",32.0,g,6.0,PIECES,120.0,kcal
45292434,-0.0207128096372,DARK CHOCOLATE CARAMELS WITH SEA SALT,"Wal-Mart Stores, Inc.",43.0,g,3.0,PIECES,150.070007324,kcal
45292486,-0.0524618960917,COFFEE CREAMER,"Wal-Mart Stores, Inc.",5.0,g,1.0,Tbsp,30.0,kcal
45292490,-0.089341327548,DILL MUSTARD,"Wal-Mart Stores, Inc.",5.0,g,1.0,tsp,15.0,kcal
45292491,-0.0638094171882,ORIGINAL COFFEE CREAMER,"Wal-Mart Stores, Inc.",2.0,g,1.0,tsp,10.0,kcal
45292494,-0.151456415653,COFFEE CREAMER,"Wal-Mart Stores, Inc.",12.0,g,4.0,tsp,60.0,kcal
45292502,0.782131195068,BROCCOLI SLAW,"Wal-Mart Stores, Inc.",85.0,g,1.25,cup,24.6499996185,kcal
45292862,-0.0597689598799,ORGANIC MAYONNAISE,"Meijer, Inc.",15.0,ml,1.0,Tbsp,100.050003052,kcal
45292863,-0.0557971000671,ORGANIC MAYONNAISE,"Meijer, Inc.",15.0,ml,1.0,Tbsp,100.050003052,kcal
45292975,,ROTISSERIE SEASONED CHICKEN BREAST WITH RIB MEAT,Target Stores,56.0,g,2.0,ONZ,59.9200019836,kcal
